"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date"
"14449","1986-01-27","F","true","true","usa","madison","MSN","43.14","-89.337","2021-07-01"
"14450","1949-09-07","F","true","false","usa","houston","EFD","29.607","-95.159","2021-07-01"
"14451","1987-04-10","M","true","true","canada","winnipeg","YAV","50.056","-97.032","2021-07-01"
"14452","1987-06-15","F","false","false","canada","toronto","YZD","43.742","-79.466","2021-07-01"
"14453","1985-07-14","F","false","false","usa","san diego","NZY","32.699","-117.215","2021-07-01"
"14454","1992-04-23","F","false","false","usa","san antonio","SKF","29.384","-98.581","2021-07-01"
"14455","1985-04-14","M","false","true","usa","kansas city","MCI","39.297","-94.714","2021-07-01"
"14456","1981-07-12","M","false","true","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14457","1998-05-09","M","false","false","usa","san jose","SJC","37.362","-121.929","2021-07-01"
"14458","1981-08-18","M","false","true","usa","dallas","DAL","32.847","-96.852","2021-07-01"
"14459","2002-09-14","M","false","false","usa","san diego","NZY","32.699","-117.215","2021-07-01"
"14460","1997-10-15","F","false","false","usa","sacramento","MHR","38.554","-121.297","2021-07-01"
"14461","1977-09-11","F","true","false","usa","anchorage","MRI","61.214","-149.846","2021-07-01"
"14462","1967-11-27","F","true","true","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14463","1968-06-13","F","true","false","usa","brownsville","BRO","25.907","-97.426","2021-07-01"
"14464","1956-06-02","M","false","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14465","1978-05-15","M","false","false","usa","san jose","SJC","37.362","-121.929","2021-07-01"
"14466","2001-09-17","M","false","false","usa","honolulu","HNL","21.316","-157.927","2021-07-01"
"14467","1957-08-21","M","true","false","usa","fort worth","FTW","32.82","-97.362","2021-07-01"
"14468","1998-08-27","M","true","false","usa","indianapolis","IND","39.717","-86.294","2021-07-01"
"14469","1974-10-07","F","true","false","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14470","1978-12-11","F","false","true","usa","reno","RNO","39.498","-119.768","2021-07-01"
"14471","1989-07-04","M","false","false","usa","fort worth","FTW","32.82","-97.362","2021-07-01"
"14472","1973-02-19","M","true","false","usa","colorado springs","COS","38.806","-104.7","2021-07-01"
"14473","1980-04-21","M","true","true","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14474","2003-02-28","F","false","false","canada","windsor","YQG","42.276","-82.956","2021-07-01"
"14475","1983-05-10","F","true","false","canada","montreal","YMX","45.68","-74.039","2021-07-01"
"14476","1977-02-26","M","true","true","usa","salt lake city","SLC","40.788","-111.978","2021-07-01"
"14477","1983-01-20","F","false","false","usa","tacoma","TCM","47.138","-122.476","2021-07-01"
"14478","1983-10-23","O","false","false","usa","milwaukee","MKE","42.947","-87.896","2021-07-01"
"14479","1981-01-20","F","false","true","usa","el paso","ELP","31.807","-106.378","2021-07-01"
"14480","1979-08-24","F","false","false","usa","milwaukee","MKE","42.947","-87.896","2021-07-01"
"14481","1978-01-06","M","false","false","canada","toronto","YYZ","43.677","-79.631","2021-07-01"
"14482","1991-03-07","F","false","false","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14483","1991-04-21","F","false","false","usa","dallas","DAL","32.847","-96.852","2021-07-01"
"14484","1986-06-28","F","false","false","canada","vancouver","YVR","49.195","-123.182","2021-07-01"
"14485","1958-09-01","M","true","false","usa","miami","TNT","25.862","-80.897","2021-07-01"
"14486","1984-04-20","M","true","false","usa","modesto","MOD","37.626","-120.954","2021-07-01"
"14487","1976-10-04","M","true","true","usa","nashville","BNA","36.124","-86.678","2021-07-01"
"14488","1985-11-02","M","false","false","usa","richmond","RIC","37.505","-77.319","2021-07-01"
"14489","1985-05-27","M","false","false","usa","fayetteville","POB","35.171","-79.014","2021-07-01"
"14490","1983-01-20","M","false","false","canada","toronto","YKZ","43.862","-79.37","2021-07-01"
"14491","1965-02-07","M","true","false","canada","ottawa","YOW","45.323","-75.669","2021-07-01"
"14492","1975-09-11","M","false","false","canada","edmonton","YXD","53.573","-113.521","2021-07-01"
"14493","1958-10-18","F","true","false","usa","jacksonville","JAX","30.494","-81.688","2021-07-01"
"14494","1988-06-10","M","true","true","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14495","1987-03-12","F","false","false","usa","knoxville","TYS","35.812","-83.993","2021-07-01"
"14496","1981-11-24","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14497","1982-05-28","F","false","true","usa","louisville","LOU","38.228","-85.664","2021-07-01"
"14498","1978-04-06","F","false","false","usa","indianapolis","IND","39.717","-86.294","2021-07-01"
"14499","1989-09-27","M","true","false","usa","atlanta","ATL","33.64","-84.427","2021-07-01"
"14500","1972-07-15","M","false","false","usa","nashville","BNA","36.124","-86.678","2021-07-01"
"14501","2000-02-02","M","false","false","usa","riverside","RIV","33.881","-117.259","2021-07-01"
"14502","1961-03-11","F","true","true","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14503","1986-10-15","M","true","false","usa","austin","AUS","30.194","-97.67","2021-07-01"
"14504","1999-07-28","M","false","false","usa","las vegas","LSV","36.236","-115.034","2021-07-01"
"14505","2005-07-21","M","false","true","usa","montgomery","MXF","32.379","-86.362","2021-07-01"
"14506","1973-10-14","F","false","false","canada","edmonton","YED","53.667","-113.467","2021-07-01"
"14507","1987-02-12","F","false","false","usa","houston","EFD","29.607","-95.159","2021-07-01"
"14508","1975-10-07","M","false","false","canada","winnipeg","YAV","50.056","-97.032","2021-07-01"
"14509","1972-12-02","F","true","false","usa","fayetteville","FYV","36.005","-94.17","2021-07-01"
"14510","1979-05-07","M","false","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14511","1976-01-04","M","true","false","usa","columbus","LCK","39.814","-82.928","2021-07-01"
"14512","1957-03-18","F","true","false","usa","richmond","RIC","37.505","-77.319","2021-07-01"
"14513","1981-09-14","F","false","false","usa","chicago","ORD","41.979","-87.904","2021-07-01"
"14514","1972-11-24","F","true","true","usa","st. petersburg","SPG","27.765","-82.627","2021-07-01"
"14515","1994-04-16","M","false","false","canada","edmonton","YXD","53.573","-113.521","2021-07-01"
"14516","1964-08-02","M","true","true","canada","montreal","YMX","45.68","-74.039","2021-07-01"
"14517","1984-01-27","F","true","true","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14518","1992-06-01","M","false","false","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14519","1975-04-04","M","true","true","usa","portland","PWM","43.646","-70.309","2021-07-01"
"14520","1980-10-27","F","false","false","usa","houston","IAH","29.98","-95.34","2021-07-01"
"14521","1990-05-27","M","false","false","canada","vancouver","YVR","49.195","-123.182","2021-07-01"
"14522","1990-12-15","F","false","false","usa","orlando","MCO","28.429","-81.316","2021-07-01"
"14523","2000-02-14","F","false","true","usa","philadelphia","PNE","40.082","-75.011","2021-07-01"
"14524","1972-09-27","F","true","false","usa","tucson","TUS","32.116","-110.941","2021-07-01"
"14525","1994-11-08","M","false","false","usa","lubbock","LBB","33.664","-101.823","2021-07-01"
"14526","1985-05-08","F","false","false","usa","akron","AKR","41.038","-81.467","2021-07-01"
"14527","1975-06-11","M","true","false","usa","fayetteville","FYV","36.005","-94.17","2021-07-01"
"14528","2005-08-06","F","false","false","usa","burlington","BTV","44.472","-73.153","2021-07-01"
"14529","1999-12-04","M","false","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14530","1995-04-23","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14531","1987-08-12","F","false","false","usa","el paso","BIF","31.849","-106.38","2021-07-01"
"14532","1983-08-08","F","false","false","canada","montreal","YHU","45.517","-73.417","2021-07-01"
"14533","2006-09-06","M","false","false","usa","louisville","LOU","38.228","-85.664","2021-07-01"
"14534","1981-10-10","M","true","true","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14535","1995-06-17","M","true","false","canada","toronto","YZD","43.742","-79.466","2021-07-01"
"14536","2001-08-03","F","false","true","usa","fort worth","FTW","32.82","-97.362","2021-07-01"
"14537","1980-03-26","F","false","true","usa","dallas","DAL","32.847","-96.852","2021-07-01"
"14538","1973-05-03","F","true","true","usa","atlanta","ATL","33.64","-84.427","2021-07-01"
"14539","1965-09-26","F","true","true","usa","chicago","UGN","42.422","-87.868","2021-07-01"
"14540","1973-06-07","O","false","false","canada","montreal","YHU","45.517","-73.417","2021-07-01"
"14541","1966-11-09","M","true","false","usa","houston","EFD","29.607","-95.159","2021-07-01"
"14542","1978-04-26","F","true","false","usa","chicago","ORD","41.979","-87.904","2021-07-01"
"14543","1975-12-15","M","true","true","usa","brownsville","BRO","25.907","-97.426","2021-07-01"
"14544","1968-08-05","M","true","false","canada","toronto","YKZ","43.862","-79.37","2021-07-01"
"14545","1960-09-09","F","true","false","usa","wichita","ICT","37.65","-97.433","2021-07-01"
"14546","1967-05-01","M","true","true","canada","halifax","YAW","44.64","-63.499","2021-07-01"
"14547","1975-02-17","F","true","false","usa","tucson","DMA","32.166","-110.883","2021-07-01"
"14548","1977-08-14","M","false","false","usa","milwaukee","MKE","42.947","-87.896","2021-07-01"
"14549","1985-07-21","M","false","false","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14550","1997-06-14","M","false","false","usa","las vegas","LAS","36.08","-115.152","2021-07-01"
"14551","1980-07-22","M","false","true","usa","dallas","DAL","32.847","-96.852","2021-07-01"
"14552","1965-08-04","F","false","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14553","1980-09-09","M","true","false","canada","montreal","YUL","45.468","-73.741","2021-07-01"
"14554","1955-05-15","F","true","false","usa","austin","AUS","30.194","-97.67","2021-07-01"
"14555","1999-03-06","M","false","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14556","1971-08-27","F","false","false","canada","victoria","YYJ","48.647","-123.426","2021-07-01"
"14557","1981-03-20","M","true","false","usa","atlanta","ATL","33.64","-84.427","2021-07-01"
"14558","1981-04-26","F","false","true","usa","baton rouge","BTR","30.533","-91.149","2021-07-01"
"14559","1990-06-19","M","false","true","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14560","2004-06-19","M","false","false","usa","phoenix","LUF","33.535","-112.383","2021-07-01"
"14561","2003-03-28","M","false","false","canada","hamilton","YHM","43.173","-79.935","2021-07-01"
"14562","1979-06-28","M","true","false","usa","kansas city","MCI","39.297","-94.714","2021-07-01"
"14563","1976-06-27","F","false","false","usa","washington","IAD","38.944","-77.456","2021-07-01"
"14564","2001-06-04","F","false","true","usa","chicago","MDW","41.786","-87.752","2021-07-01"
"14565","1990-08-04","F","false","true","usa","chicago","MDW","41.786","-87.752","2021-07-01"
"14566","1987-04-05","F","false","true","usa","orlando","MCO","28.429","-81.316","2021-07-01"
"14567","1973-08-18","M","true","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14568","1977-04-18","M","true","false","usa","long beach","LGB","33.818","-118.151","2021-07-01"
"14569","1991-06-11","F","false","false","usa","oklahoma city","TIK","35.415","-97.386","2021-07-01"
"14570","2006-03-05","F","false","false","usa","cleveland","CLE","41.412","-81.85","2021-07-01"
"14571","2005-08-22","F","false","false","canada","hamilton","YHM","43.173","-79.935","2021-07-01"
"14572","1993-10-26","F","true","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14573","1989-04-28","F","false","true","canada","toronto","YZD","43.742","-79.466","2021-07-01"
"14574","1977-05-20","M","false","true","usa","honolulu","HNL","21.316","-157.927","2021-07-01"
"14575","1982-12-14","M","false","false","canada","gatineau","YND","45.521","-75.564","2021-07-01"
"14576","1960-06-20","F","false","false","usa","kansas city","MCI","39.297","-94.714","2021-07-01"
"14577","1984-01-13","M","false","true","usa","denver","DEN","39.858","-104.667","2021-07-01"
"14578","1976-11-08","F","false","true","usa","tucson","TUS","32.116","-110.941","2021-07-01"
"14579","1989-07-02","F","false","false","usa","san antonio","SAT","29.534","-98.47","2021-07-01"
"14580","1991-12-16","M","false","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14581","2004-05-13","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14582","1993-02-11","F","false","false","usa","providence","PVD","41.724","-71.428","2021-07-01"
"14583","1974-07-13","F","true","true","usa","las vegas","LAS","36.08","-115.152","2021-07-01"
"14584","1966-03-03","M","true","false","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14585","1975-04-07","F","true","true","usa","san francisco","SFO","37.619","-122.375","2021-07-01"
"14586","1987-12-13","F","false","true","usa","nashville","BNA","36.124","-86.678","2021-07-01"
"14587","1974-06-14","F","true","false","usa","laredo","LRD","27.544","-99.461","2021-07-01"
"14588","1988-05-07","F","true","false","canada","halifax","YHZ","44.881","-63.509","2021-07-01"
"14589","1982-05-19","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14590","1973-08-06","O","false","true","usa","houston","HOU","29.645","-95.279","2021-07-01"
"14591","1982-02-05","M","true","false","usa","chicago","UGN","42.422","-87.868","2021-07-01"
"14592","1976-12-25","M","true","true","usa","fresno","FAT","36.776","-119.718","2021-07-01"
"14593","1988-04-12","F","false","false","usa","austin","AUS","30.194","-97.67","2021-07-01"
"14594","1988-04-06","M","true","false","canada","toronto","YTZ","43.627","-79.396","2021-07-01"
"14595","1949-10-23","M","false","false","usa","san francisco","SFO","37.619","-122.375","2021-07-01"
"14596","1978-05-01","F","true","false","canada","toronto","YZD","43.742","-79.466","2021-07-01"
"14597","1999-09-01","F","false","true","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14598","1964-04-05","M","false","false","canada","quebec","YQB","46.788","-71.398","2021-07-01"
"14599","1984-02-24","M","false","true","usa","philadelphia","PNE","40.082","-75.011","2021-07-01"
"14600","1977-08-01","F","false","true","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14601","1993-12-22","M","false","true","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14602","1982-04-04","F","true","false","usa","rochester","ROC","43.119","-77.672","2021-07-01"
"14603","1989-06-22","F","false","false","usa","oklahoma city","OKC","35.393","-97.601","2021-07-01"
"14604","1967-04-07","O","true","false","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14605","1979-07-14","M","true","true","usa","san antonio","SAT","29.534","-98.47","2021-07-01"
"14606","1969-06-25","F","true","true","usa","tacoma","TCM","47.138","-122.476","2021-07-01"
"14607","1991-12-15","F","false","false","usa","los angeles","LAX","33.942","-118.408","2021-07-01"
"14608","1969-11-28","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2021-07-01"
"14609","1971-05-13","M","false","false","usa","cincinnati","CVG","39.046","-84.662","2021-07-01"
"14610","1970-12-05","F","true","false","usa","san diego","SAN","32.733","-117.189","2021-07-01"
"14611","1986-06-22","M","false","false","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14612","1986-05-26","M","false","false","usa","riverside","RAL","33.952","-117.445","2021-07-01"
"14613","1989-04-02","F","false","false","usa","new york","JFK","40.64","-73.779","2021-07-01"
"14614","1976-07-25","F","true","true","usa","new york","LGA","40.777","-73.872","2021-07-01"
"14615","1979-05-01","M","false","true","usa","spokane","SFF","47.683","-117.322","2021-07-01"
"14616","1993-08-09","F","false","false","usa","san diego","NZY","32.699","-117.215","2021-07-01"
"14617","1992-05-16","M","false","true","usa","wichita","ICT","37.65","-97.433","2021-07-02"
"14618","1973-10-17","M","true","false","usa","denver","DEN","39.858","-104.667","2021-07-02"
"14619","2006-04-28","F","false","false","usa","laredo","LRD","27.544","-99.461","2021-07-02"
"14620","1976-10-18","F","false","false","usa","chicago","ORD","41.979","-87.904","2021-07-02"
"14621","2006-11-12","F","false","false","usa","houston","EFD","29.607","-95.159","2021-07-02"
"14622","1976-12-18","F","false","false","usa","houston","EFD","29.607","-95.159","2021-07-02"
"14623","1997-01-19","F","false","false","usa","portland","PDX","45.589","-122.597","2021-07-02"
"14624","1983-12-04","M","true","true","usa","phoenix","LUF","33.535","-112.383","2021-07-02"
"14625","2003-02-14","M","false","true","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14626","1952-09-07","M","false","false","usa","columbus","CMH","39.998","-82.892","2021-07-02"
"14627","1953-12-02","F","true","false","canada","quebec","YQB","46.788","-71.398","2021-07-02"
"14628","1985-04-20","M","false","false","usa","riverside","RIV","33.881","-117.259","2021-07-02"
"14629","1984-06-05","M","true","false","usa","new orleans","NBG","29.825","-90.035","2021-07-02"
"14630","1980-06-20","M","true","false","canada","quebec","YQB","46.788","-71.398","2021-07-02"
"14631","1983-02-25","M","false","true","usa","san antonio","SKF","29.384","-98.581","2021-07-02"
"14632","1989-02-13","F","false","false","usa","san diego","NZY","32.699","-117.215","2021-07-02"
"14633","1995-08-20","M","false","false","usa","austin","AUS","30.194","-97.67","2021-07-02"
"14634","1995-09-05","M","false","false","canada","quebec","YQB","46.788","-71.398","2021-07-02"
"14635","1984-12-13","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-07-02"
"14636","1989-09-03","M","true","false","usa","los angeles","LAX","33.942","-118.408","2021-07-02"
"14637","1989-06-14","M","true","false","usa","austin","AUS","30.194","-97.67","2021-07-02"
"14638","1990-07-08","F","false","true","usa","philadelphia","PNE","40.082","-75.011","2021-07-02"
"14639","1979-04-10","F","false","false","usa","phoenix","PHX","33.434","-112.008","2021-07-02"
"14640","1999-04-03","M","false","true","usa","washington","IAD","38.944","-77.456","2021-07-02"
"14641","1981-09-20","F","false","true","usa","el paso","BIF","31.849","-106.38","2021-07-02"
"14642","1977-06-20","M","false","false","usa","memphis","MEM","35.042","-89.977","2021-07-02"
"14643","1975-06-04","M","true","true","usa","san antonio","RND","29.529","-98.279","2021-07-02"
"14644","2001-04-02","M","false","false","usa","des moines","DSM","41.534","-93.663","2021-07-02"
"14645","1971-09-26","M","true","true","usa","chicago","ORD","41.979","-87.904","2021-07-02"
"14646","1977-06-10","F","true","false","canada","winnipeg","YAV","50.056","-97.032","2021-07-02"
"14647","1992-06-22","F","false","true","usa","columbus","CMH","39.998","-82.892","2021-07-02"
"14648","2005-05-04","F","false","false","usa","el paso","BIF","31.849","-106.38","2021-07-02"
"14649","1968-02-06","F","false","false","usa","new york","LGA","40.777","-73.872","2021-07-02"
"14650","1977-12-27","F","false","false","usa","corpus christi","CRP","27.77","-97.501","2021-07-02"
"14651","2001-08-02","M","true","false","usa","milwaukee","MKE","42.947","-87.896","2021-07-02"
"14652","2005-09-16","F","false","true","usa","new york","LGA","40.777","-73.872","2021-07-02"
"14653","2001-05-10","F","false","false","canada","calgary","YYC","51.114","-114.02","2021-07-02"
"14654","1974-02-19","F","false","false","usa","new york","LGA","40.777","-73.872","2021-07-02"
"14655","1976-06-19","F","false","true","usa","san jose","SJC","37.362","-121.929","2021-07-02"
"14656","1968-10-28","F","true","true","usa","fresno","FAT","36.776","-119.718","2021-07-02"
"14657","1980-04-22","M","false","false","usa","orlando","MCO","28.429","-81.316","2021-07-02"
"14658","1967-06-05","M","true","false","usa","dallas","DAL","32.847","-96.852","2021-07-02"
"14659","1975-07-10","F","true","false","usa","newark","EWR","40.692","-74.169","2021-07-02"
"14660","1984-10-01","M","true","false","usa","san francisco","SFO","37.619","-122.375","2021-07-02"
"14661","1996-02-28","M","false","false","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14662","1981-02-28","M","false","false","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14663","1983-05-08","F","false","true","usa","columbus","CMH","39.998","-82.892","2021-07-02"
"14664","1985-10-16","M","false","false","canada","edmonton","YEG","53.31","-113.58","2021-07-02"
"14665","1981-02-14","F","false","false","canada","toronto","YYZ","43.677","-79.631","2021-07-02"
"14666","1997-02-19","M","false","true","usa","new orleans","MSY","29.993","-90.258","2021-07-02"
"14667","2000-09-04","M","false","true","usa","cincinnati","CVG","39.046","-84.662","2021-07-02"
"14668","1964-07-01","M","true","true","usa","houston","IAH","29.98","-95.34","2021-07-02"
"14669","1992-09-27","F","false","true","usa","lubbock","LBB","33.664","-101.823","2021-07-02"
"14670","2006-03-10","F","false","false","usa","lincoln","LNK","40.851","-96.759","2021-07-02"
"14671","1980-04-14","M","false","false","usa","san francisco","SFO","37.619","-122.375","2021-07-02"
"14672","1979-02-28","M","false","true","usa","houston","EFD","29.607","-95.159","2021-07-02"
"14673","1987-07-20","M","false","false","usa","jacksonville","JAX","30.494","-81.688","2021-07-02"
"14674","1974-02-02","F","false","true","usa","new york","LGA","40.777","-73.872","2021-07-02"
"14675","1981-03-20","F","false","true","usa","san jose","SJC","37.362","-121.929","2021-07-02"
"14676","2006-06-23","M","false","true","usa","santa ana","SNA","33.676","-117.868","2021-07-02"
"14677","1996-10-15","M","true","false","usa","los angeles","LAX","33.942","-118.408","2021-07-02"
"14678","1984-11-20","F","false","false","usa","san diego","NZY","32.699","-117.215","2021-07-02"
"14679","1964-02-01","M","true","true","usa","los angeles","LAX","33.942","-118.408","2021-07-02"
"14680","1997-03-14","M","false","false","usa","tulsa","TUL","36.198","-95.888","2021-07-02"
"14681","1948-02-27","F","true","false","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14682","1994-02-21","F","false","false","usa","denver","DEN","39.858","-104.667","2021-07-02"
"14683","1977-12-16","F","true","false","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14684","2005-09-16","M","false","false","canada","saskatoon","YXE","52.171","-106.7","2021-07-02"
"14685","1979-03-10","F","true","false","canada","saskatoon","YXE","52.171","-106.7","2021-07-02"
"14686","1971-11-19","F","true","false","canada","montreal","YHU","45.517","-73.417","2021-07-02"
"14687","1986-02-14","F","false","false","canada","edmonton","YED","53.667","-113.467","2021-07-02"
"14688","1979-09-03","F","true","false","canada","edmonton","YED","53.667","-113.467","2021-07-02"
"14689","2000-08-10","F","false","true","usa","kansas city","MCI","39.297","-94.714","2021-07-02"
"14690","1984-04-02","F","true","false","canada","toronto","YZD","43.742","-79.466","2021-07-02"
"14691","1980-12-02","F","true","false","usa","los angeles","LAX","33.942","-118.408","2021-07-02"
"14692","1998-12-19","M","false","false","usa","fresno","FAT","36.776","-119.718","2021-07-02"
"14693","1965-06-27","F","true","true","usa","new york","LGA","40.777","-73.872","2021-07-02"
"14694","1990-05-22","M","true","true","usa","santa ana","SNA","33.676","-117.868","2021-07-02"
"14695","1989-11-19","F","false","false","usa","reno","RNO","39.498","-119.768","2021-07-02"
"14696","1996-06-16","F","true","true","canada","saskatoon","YXE","52.171","-106.7","2021-07-02"
"14697","2003-11-12","M","false","false","canada","winnipeg","YAV","50.056","-97.032","2021-07-02"
"14698","1980-01-21","M","false","false","canada","calgary","YYC","51.114","-114.02","2021-07-02"
"14699","1973-10-24","F","true","false","usa","chicago","ORD","41.979","-87.904","2021-07-02"
"14700","1996-11-06","M","false","false","usa","denver","DEN","39.858","-104.667","2021-07-02"
"14701","1993-11-17","M","false","true","usa","bakersfield","BFL","35.433","-119.057","2021-07-02"
"14702","1985-04-24","F","false","false","usa","louisville","LOU","38.228","-85.664","2021-07-02"
"14703","1973-11-28","F","false","true","canada","hamilton","YHM","43.173","-79.935","2021-07-02"
"14704","1984-03-15","M","false","false","canada","toronto","YYZ","43.677","-79.631","2021-07-02"
"14705","1990-11-18","F","false","true","usa","lincoln","LNK","40.851","-96.759","2021-07-02"
"14706","1980-10-02","F","false","false","usa","santa ana","SNA","33.676","-117.868","2021-07-02"
"14707","1970-07-11","M","true","false","usa","san diego","SAN","32.733","-117.189","2021-07-02"
"14708","1981-11-24","M","true","false","usa","anchorage","MRI","61.214","-149.846","2021-07-02"
"14709","1982-08-14","M","false","false","usa","honolulu","HNL","21.316","-157.927","2021-07-02"
"14710","1981-01-12","F","true","true","usa","san diego","SAN","32.733","-117.189","2021-07-02"
"14711","1989-12-13","M","false","false","usa","sacramento","SMF","38.695","-121.591","2021-07-02"
"14712","1969-08-22","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-07-02"
"14713","1981-10-22","M","true","false","usa","houston","HOU","29.645","-95.279","2021-07-02"
"14714","1998-08-20","M","false","false","canada","toronto","YZD","43.742","-79.466","2021-07-02"
"14715","1990-08-14","F","false","false","usa","san diego","NZY","32.699","-117.215","2021-07-02"
"14716","1981-12-23","M","false","false","usa","chicago","ORD","41.979","-87.904","2021-07-02"
"14717","2006-03-20","F","false","true","usa","jacksonville","LRF","34.918","-92.146","2021-07-02"
"14718","1999-04-21","M","true","false","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14719","1979-11-14","M","false","true","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14720","1993-02-08","M","false","true","canada","calgary","YYC","51.114","-114.02","2021-07-02"
"14721","2006-05-11","F","false","false","usa","las vegas","LSV","36.236","-115.034","2021-07-02"
"14722","2006-04-02","M","false","false","usa","san jose","SJC","37.362","-121.929","2021-07-02"
"14723","1975-01-12","F","true","false","canada","montreal","YHU","45.517","-73.417","2021-07-02"
"14724","1992-05-15","F","false","false","usa","columbus","LCK","39.814","-82.928","2021-07-02"
"14725","1977-06-09","M","false","false","usa","houston","IAH","29.98","-95.34","2021-07-02"
"14726","1973-07-14","M","true","false","usa","seattle","SEA","47.449","-122.309","2021-07-02"
"14727","1974-11-14","F","true","false","usa","wichita","ICT","37.65","-97.433","2021-07-02"
"14728","1979-05-14","M","false","false","usa","chicago","MDW","41.786","-87.752","2021-07-02"
"14729","1992-06-08","F","false","false","usa","honolulu","HNL","21.316","-157.927","2021-07-02"
"14730","1990-06-13","M","false","false","usa","fort worth","FTW","32.82","-97.362","2021-07-02"
"14731","2005-06-01","M","false","false","usa","wichita","ICT","37.65","-97.433","2021-07-02"
"14732","1956-04-12","F","true","false","usa","lincoln","LNK","40.851","-96.759","2021-07-02"
"14733","1999-09-20","F","false","false","usa","houston","EFD","29.607","-95.159","2021-07-02"
"14734","1978-11-09","M","false","false","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14735","1992-12-20","M","true","true","usa","san jose","SJC","37.362","-121.929","2021-07-02"
"14736","1957-09-04","M","true","false","usa","wichita","IAB","37.623","-97.267","2021-07-02"
"14737","1983-03-16","M","true","true","usa","las vegas","LAS","36.08","-115.152","2021-07-02"
"14738","2006-01-14","F","false","false","usa","santa ana","SNA","33.676","-117.868","2021-07-02"
"14739","1979-11-19","F","true","false","usa","long beach","LGB","33.818","-118.151","2021-07-02"
"14740","1958-09-08","M","false","false","usa","detroit","YIP","42.238","-83.53","2021-07-02"
"14741","1977-08-17","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2021-07-02"
"14742","1997-07-18","F","false","false","usa","new york","JFK","40.64","-73.779","2021-07-02"
"14743","1973-09-22","M","false","false","usa","portland","PDX","45.589","-122.597","2021-07-02"
"14744","1978-12-13","M","true","true","usa","jacksonville","NZC","30.219","-81.876","2021-07-02"
"14745","1981-02-12","F","true","false","canada","ottawa","YOW","45.323","-75.669","2021-07-02"
"14746","1990-07-11","M","false","false","canada","montreal","YMX","45.68","-74.039","2021-07-02"
"14747","1994-03-04","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2021-07-02"
"14748","1969-07-28","M","true","false","usa","los angeles","LAX","33.942","-118.408","2021-07-02"
"14749","1971-12-15","M","true","true","usa","dallas","DAL","32.847","-96.852","2021-07-02"
"14750","1975-04-27","F","false","false","canada","edmonton","YEG","53.31","-113.58","2021-07-02"
"14751","2001-11-27","M","true","true","usa","louisville","LOU","38.228","-85.664","2021-07-02"
"14752","1981-09-20","M","false","false","usa","nashville","BNA","36.124","-86.678","2021-07-02"
"14753","1972-02-13","M","true","true","usa","fort worth","FTW","32.82","-97.362","2021-07-02"
"14754","2006-09-20","M","false","true","usa","fort worth","FTW","32.82","-97.362","2021-07-02"
"14755","1993-07-01","F","false","false","usa","long beach","LGB","33.818","-118.151","2021-07-02"
